Label,Mean,NormIntensity,Area,X,Y,Experiment
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610829,335.855,0.23920732318335072,0.08,44.724,43.941,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610828,1311.463,0.9340684333536993,0.084,40.245,43.945,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610831,558.325,0.3976580033536624,0.084,31.904,44.172,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610830,349.371,0.24883387684533628,0.074,37.947,44.085,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610825,633.85,0.45144947015755865,0.084,32.943,43.783,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610824,523.364,0.3727575932784421,0.07,39.978,43.722,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610827,344.0,0.24500846846130814,0.07,40.71,43.914,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610826,301.34,0.21462456943642613,0.05,36.479,43.936,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610805,324.333,0.2310009639577368,0.057,40.013,42.703,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610804,372.959,0.2656340505490146,0.078,34.439,42.686,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610807,471.43,0.33576843687998403,0.083,44.336,42.81,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610806,891.237,0.634769222110613,0.084,38.038,42.744,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610801,442.163,0.3149234867449343,0.084,35.864,42.42,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610800,493.101,0.35120325815912645,0.083,36.514,42.194,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610803,413.152,0.2942608684933906,0.083,32.977,42.681,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610802,360.733,0.25692627864375894,0.079,33.258,42.645,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610813,373.533,0.2660428728190634,0.079,32.949,43.238,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610812,291.342,0.2075036547048094,0.04,43.785,43.11,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610815,866.587,0.6172126559839525,0.084,33.884,43.264,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610814,440.759,0.3139235103213306,0.083,40.019,43.233,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610809,428.08,0.3048930964503395,0.079,34.185,42.973,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610808,362.391,0.25810716248302884,0.073,32.627,42.841,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610811,376.873,0.2684217341116819,0.083,44.657,43.068,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610810,285.077,0.20304150919634983,0.041,35.984,42.999,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610789,385.769,0.27475776706351857,0.082,32.33,41.478,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610788,500.988,0.3568206470857379,0.084,37.551,41.349,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610791,299.481,0.21330052657924717,0.055,38.136,41.56,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610790,347.338,0.24738590528608678,0.075,35.035,41.536,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610785,433.776,0.30894998085835,0.08,34.272,41.319,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610784,474.738,0.33812450668716426,0.084,33.072,41.316,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610787,315.545,0.2247418522692543,0.07,35.27,41.356,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610786,320.258,0.22809861073395818,0.07,36.829,41.321,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610797,494.738,0.3523691850860775,0.084,31.807,41.9,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610796,292.349,0.20822087426219468,0.045,35.165,41.81,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610799,493.663,0.3516035336221359,0.084,33.494,42.16,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610798,303.585,0.21622353458670415,0.043,41.778,41.917,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610793,578.7,0.41216976947255535,0.084,34.208,41.608,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610792,575.413,0.4098286565776939,0.084,34.046,41.608,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610795,341.8,0.2434415538374277,0.068,38.725,41.817,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610794,848.45,0.604294869377898,0.084,33.235,41.771,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610773,365.672,0.26044400197437056,0.071,36.069,40.322,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610772,326.983,0.2328883838455928,0.063,32.52,40.169,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610775,368.268,0.26229296123054946,0.075,34.905,40.415,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610774,819.5,0.583675697395471,0.084,42.647,40.31,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610769,252.059,0.1795249696275839,0.018,43.494,39.965,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610768,378.708,0.26972868335478223,0.068,32.287,39.821,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610771,302.83,0.21568579797714518,0.05,41.119,40.052,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610770,267.7,0.19066502036945404,0.021,39.405,40.078,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610781,368.629,0.2625500776756499,0.065,38.171,41.012,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610780,367.962,0.2620750176510461,0.083,35.216,40.731,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610783,416.883,0.2969182132487079,0.081,33.627,41.256,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610782,379.743,0.270465845461926,0.074,32.978,41.033,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610777,401.784,0.2861641932914483,0.078,37.508,40.602,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610776,425.0,0.30269941597690686,0.083,44.856,40.473,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610779,350.209,0.24943072887025078,0.071,37.213,40.709,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610778,558.375,0.39769361504965967,0.084,32.196,40.635,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610757,809.475,0.5765355523480158,0.084,44.984,38.557,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610756,275.0,0.19586432798505737,0.034,32.784,38.503,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610759,296.216,0.21097508283062458,0.039,32.434,38.648,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610758,341.0,0.24287176670147115,0.055,34.988,38.634,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610753,288.107,0.2051995779737852,0.029,42.342,38.258,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610752,569.225,0.40542135308107013,0.084,43.231,38.136,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610755,609.612,0.43418634440591564,0.084,35.344,38.46,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610754,394.974,0.28131388029661836,0.082,37.032,38.265,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610765,338.545,0.24112323242800457,0.07,45.675,39.635,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610764,556.759,0.3965426450350275,0.083,42.58,39.628,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610767,286.75,0.2042330765444189,0.051,32.943,39.819,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610766,389.88,0.27768576070841516,0.079,33.323,39.692,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610761,389.247,0.2772349166370896,0.077,35.347,38.977,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610760,593.582,0.42276923466918664,0.083,35.898,38.784,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610763,843.525,0.6007871173221655,0.084,39.012,39.466,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610762,299.226,0.213118906929661,0.056,33.214,39.2,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610484,321.86,0.22923960947371116,0.045,24.154,51.922,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610485,507.4,0.3613874909804295,0.084,22.752,52.124,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610486,270.515,0.19266995885410107,0.035,28.712,52.206,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610487,304.5,0.21687522862345446,0.055,27.24,52.507,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610480,273.8,0.1950096472811226,0.021,28.657,51.029,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610481,278.2,0.1981434765288835,0.047,25.837,51.298,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610482,445.725,0.31746046396778077,0.084,28.042,51.605,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610483,315.5,0.22470980174285674,0.076,27.059,51.766,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610492,323.644,0.23051023478689422,0.062,19.712,53.213,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610493,355.923,0.2535004334888203,0.068,26.343,53.357,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610494,345.0,0.2457207023812538,0.07,25.999,53.621,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610495,258.611,0.1841915262710679,0.019,31.41,53.713,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610488,291.514,0.20762615893904007,0.039,20.174,52.545,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610489,281.292,0.20034570380935549,0.025,28.182,52.623,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610490,284.125,0.20236346250456155,0.034,21.995,52.839,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610491,536.654,0.38222318207451994,0.082,29.564,53.096,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610468,306.485,0.21828901295454659,0.07,26.054,49.797,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610469,546.55,0.38927144894630217,0.084,27.815,49.82,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610470,354.525,0.2525047304687362,0.084,28.756,49.885,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610471,276.042,0.19660647572964074,0.025,28.295,50.031,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610464,281.923,0.2007951234128412,0.041,29.98,49.296,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610465,359.902,0.25633441225628406,0.064,29.332,49.438,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610466,345.537,0.2461031719962646,0.071,19.607,49.591,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610467,301.594,0.21480547685209234,0.034,30.346,49.625,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610476,314.569,0.22404671196338735,0.054,29.66,50.497,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610477,490.468,0.3493279462479095,0.083,25.606,50.599,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610478,323.327,0.23028445663427144,0.058,17.54,50.777,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610479,380.513,0.27101426558028413,0.082,17.916,50.891,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610472,489.797,0.34885003728762604,0.083,22.753,50.048,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610473,401.308,0.2858251699455542,0.082,25.707,50.083,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610474,388.5,0.27670287789889014,0.078,29.057,50.267,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610475,267.72,0.19067926504785296,0.026,31.471,50.451,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610452,451.975,0.3219119259674411,0.084,19.895,48.424,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610453,566.95,0.4038010209131938,0.084,21.583,48.554,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610454,408.014,0.29060141061270983,0.078,19.5,48.647,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610455,299.286,0.21316164096485776,0.037,23.135,48.659,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610448,317.143,0.22588000207332745,0.044,16.023,48.086,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610449,419.45,0.2987465177212084,0.084,24.374,48.294,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610450,303.885,0.21643720476268785,0.064,22.198,48.359,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610451,297.487,0.21188033214287552,0.041,27.882,48.405,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610460,332.455,0.23678572785553545,0.058,26.356,49.055,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610461,357.056,0.2543073945201187,0.076,24.111,49.067,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610462,434.731,0.3096301642518981,0.082,17.263,49.136,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610463,312.088,0.22227965960800214,0.072,20.72,49.179,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610456,562.873,0.40089724322157533,0.083,21.39,48.782,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610457,327.377,0.2331690040100514,0.056,24.688,48.835,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610458,741.062,0.527809493182773,0.084,31.222,48.846,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610459,390.923,0.2784286206869185,0.068,16.932,49.005,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610436,424.377,0.3022556942447807,0.081,29.659,46.637,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610437,263.478,0.18765796875944346,0.024,25.919,46.765,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610438,282.5,0.20120608238464985,0.042,18.67,46.777,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610439,375.68,0.2675720390451868,0.079,21.971,47.32,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610432,301.538,0.2147655917525754,0.041,28.833,46.251,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610433,341.091,0.2429365799881862,0.07,25.26,46.3,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610434,289.837,0.20643174265529118,0.045,30.473,46.306,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610435,327.483,0.23324450080556564,0.061,21.996,46.549,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610444,410.212,0.2921669007687504,0.084,21.226,47.905,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610445,740.062,0.5270972592628274,0.084,20.317,47.937,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610446,292.361,0.20822942106923403,0.038,22.79,48.001,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610447,284.515,0.20264123373334036,0.035,28.542,48.004,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610440,356.921,0.25421124294092606,0.08,20.575,47.551,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610441,663.612,0.4726469760829814,0.084,29.21,47.58,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610442,441.757,0.31463431977343637,0.078,24.383,47.62,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610443,338.196,0.24087466278994352,0.054,26.223,47.803,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610420,276.724,0.19709221926304368,0.031,25.56,44.409,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610421,352.628,0.25115362272259933,0.082,29.048,44.434,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610422,296.462,0.2111502923749312,0.027,27.867,44.518,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610423,343.842,0.2448959355019567,0.08,28.525,44.588,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610416,338.836,0.24133049249870875,0.058,28.293,44.331,Exp97_C7
MAX_20241221_Exp97_RNA-FISH_Cytb_CF610_MRPL45_488_2cell_C7_Airyscan Processing-1.tif:ID49610417,439.747,0.3132027295943456,0.079,23.172,44.376,Exp97_C7
